,Başlık,İçerik,Kategori
574,Bu hafta 3'ü yerli 11 film vizyona giriyor,"Sinema salonlarında bu hafta üçü yerli, toplam 11 film sinemaseverlerle buluşacak.",Kültür Sanat
575,"Lübnan ""Barbie"" filmini sosyal ve dini değerlere aykırı olduğu gerekçesiyle yasakladı","Lübnan Kültür Bakanı Muhammed Murtaza, ABD yapımı Barbie filminin ""ahlaki ve dini"" değerlere aykırı olduğu ve eş cinselliği öne çıkardığı gerekçesiyle vizyona girmeyeceğini belirtti.",Kültür Sanat
576,Sümmani Baba’nın memleketinde Aşıklar geçidi,"Erzurum Büyükşehir Belediyesi Kültür ve Sosyal İşler Daire Başkanlığı, Bursa Yıldırım Belediyesi ve Narman Belediyesi ortak işbirliği ile Türk aşıklık geleneğinin en önemli temsilcilerinden Aşık Sümmani’nin memleketi Narman ilçesinde Aşıklar Buluşması programı düzenlenecek.",Kültür Sanat
577,İdealize edilmiş beden ölçüleri Barbie Sendromu'na yol açabilir,"Bu yıl 64. yaşını kutlayan Barbie bebeklerin ilk uzun metrajlı filmi, yıllardır devam eden bir tartışmayı yeniden gündeme taşıdı: Barbie Sendromu.",Kültür Sanat
578,Urartuların deprem için yapı güçlendirme çalışması yaptığı belirlendi,Van'ın Gürpınar ilçesindeki Çavuştepe Kalesi'nde yürütülen kazı çalışmalarında Urartuların olası depreme karşı kaleyi korumak için destek duvarı inşa ettiği belirlendi.,Kültür Sanat
579,Aşık Veysel Müzesi FPV dronla görüntülendi,"Aşık Veysel'in Sivas'ın Şarkışla ilçesine bağlı Sivrialan köyünde müzeye çevrilen evi, ziyaretçilerine ünü ozanın gönül dünyasının kapılarını açıyor.",Kültür Sanat
580,Kapadokya'yı 7 ayda 2 milyondan fazla turist ziyaret etti,Türkiye'nin önemli turizm merkezlerinden Kapadokya bölgesindeki müze ve ören yerlerini yılın 7 ayında 2 milyon 356 bin 49 turistin ziyaret ettiği bildirildi.,Kültür Sanat
581,Osmanlı mutfağından etsiz çiğ köfte tarifi çıktı,"Halk sağlığını korumak adına uzun yıllardır işletmelerde satışı yasaklanan etli çiğ köftenin yerini alan çiğ köfte tarifinin, Osmanlı dönemine ait kitaplarda ""dibabe"" adıyla yer aldığı ortaya çıktı.",Kültür Sanat
582,Hatay'da kültürel mirasın ihya edilmesi için yeni imar planı,"Kültür ve Turizm Bakanlığı, depremlerde ağır yıkıma uğrayan Hatay'ın tarihi ve kültürel yapılarının ihyası için ""Koruma Amaçlı İmar Planı"" hazırladı. Büyük bölümü yıkılan eserlerin yenilenmiş hali 3 boyutlu animasyon filmi ile tanıtıldı.",Kültür Sanat
583,"Avustralya, Kamboçya'dan kaçırılan 3 tarihi eseri iade edecek","Avustralya Ulusal Galerisi (NGA), 2011'de tarihi eser kaçakçısı Douglas Latchford'dan satın alınan 9. ve 10. yüzyıllara ait 3 bronz heykelciği, Kamboçya'ya iade edeceğini bildirdi.",Kültür Sanat
584,Ankara'daki Tulumtaş Mağarası ziyarete açıldı,"Ankara'nın Gölbaşı ilçesinde yaklaşık 30 yıl önce Ankara Çevre Yolu'nun inşası için işletilen taş ocağında yapılan çalışmalar sırasında keşfedilen Tulumtaş Mağarası, yapılan düzenlemelerin ardından ziyaretçilerini kabul etmeye başladı.",Kültür Sanat
585,Usta senarist Safa Önal toprağa verildi,"Yaşlılığa bağlı sebeplerle 30 Temmuz'da 92 yaşında vefat eden usta senarist Safa Önal, toprağa verildi.",Kültür Sanat
586,Safa Önal için cenaze töreni düzenlendi,Filme çekilmiş 395 senaryosuyla Guinness Rekorlar Kitabı'na giren usta senarist Safa Önal için Atlas 1948 Sineması'nda tören düzenlendi.,Kültür Sanat
587,Usta senarist Safa Önal bugün toprağa verilecek,Filme çekilmiş 395 senaryosuyla Guinness Rekorlar Kitabı'na giren usta senarist Safa Önal bugün toprağa verilecek.,Kültür Sanat
588,Ünlü senarist Safa Önal yarın son yolculuğuna uğurlanacak,"Filme çekilmiş 395 senaryosuyla Guinness Rekorlar Kitabı'na giren usta senarist Safa Önal, yarın toprağa verilecek.",Kültür Sanat
589,Kütahya'daki agora kazısı antik kentin ticaret hayatına ışık tutacak,Kütahya'nın Çavdarhisar ilçesindeki Aizanoi Antik Kenti'nde başlatılan yeni sezon çalışmalarında restorasyonun yanı sıra kazılarda yeni bulguların ortaya çıkarılması hedefleniyor.,Kültür Sanat
590,Yılın ilk yarısında Türkiye'yi 23 milyona yakın kişi ziyaret etti,"Kültür ve Turizm Bakanı Mehmet Nuri Ersoy, ""Dünyada en fazla etkili tanıtım yapan ülkeyiz. 200 ülkede tanıtım yapıyoruz. İlk 6 ayda ziyaretçi sayısı yüzde 17,5 artışla 22 milyon 945 bin kişi oldu"" dedi.",Kültür Sanat
591,19. Kazan Uluslararası Müslüman Film Festivali'nde 21 ülkeden film değerlendirilecek,"Rusya Federasyonu'na bağlı Tataristan Cumhuriyeti'nin başkenti Kazan'da bu yıl 19. kez düzenlenecek Kazan Uluslararası Müslüman Film Festivali, 21 ülkeden filme ev sahipliği yapacak.",Kültür Sanat
592,Usta senarist Safa Önal hayatını kaybetti,"Filme çekilmiş 395 senaryosuyla Guinness Rekorlar Kitabı'na giren usta senarist Safa Önal, 92 yaşında yaşamını yitirdi.",Kültür Sanat
593,Yılmaz Gruda son yolculuğuna uğurlandı,"Böbrek yetmezliği ve yaşlılığa bağlı rahatsızlıkları nedeniyle 93 yaşında vefat eden tiyatro, sinema ve dizi oyuncusu, şair, oyun yazarı ve tiyatro yönetmeni Yılmaz Gruda için Üsküdar Musahipzade Celal Sahnesi'nde tören düzenlendi.",Kültür Sanat
594,Antalya'nın antik limanları bu yıl da turistlerin gözdesi,"Türkiye turizminin önemli merkezlerinden Antalya’da merkezde her şey dahil oteller dolup taşarken, çevresinde bulunan antik kentlere de yoğun ilgi gösteriliyor. Antalya’nın antik limanlarından Olympos ve Phaselis ise yerli ve yabancı turistlerin gözdesi. Antik şehirlerde bir yandan kazılar sürüyor.",Kültür Sanat
595,Roma'da İmparator Neron'un tiyatrosunun kalıntıları keşfedildi,İtalya'nın başkenti Roma'da İmparator Neron'a ait bir tiyatronun kalıntıları bulundu.,Kültür Sanat
596,"TRT ortak yapımı ""Bulmaca Kulesi 2: Eve Dönüş"" filminin galası yapıldı","Mert, Aslı ve Can'ın Bulmaca Kulesi'ndeki eğlenceli serüvenlerini konu alan TRT ortak yapımı ""Bulmaca Kulesi 2: Eve Dönüş"" filminin galası yapıldı.",Kültür Sanat
597,Şarkıcı Sinead O'Connor hayatını kaybetti,"Sinead O'Connor ismiyle tanınan, Müslüman olduğunu duyurduktan sonra Şüheda Davitt ismini alan İrlandalı ünlü kadın şarkıcı 56 yaşında hayatını kaybetti.",Kültür Sanat
598,Depremde hasar gören tarihi yapılar için inşa süreci başlıyor,"Kahramanmaraş merkezli depremlerde ciddi zarar gören 6 müze, 7 kalenin içinde bulunduğu toplam 21 yapının aslına uygun tamiratı ve güçlendirilmesi için ihale çalışmaları tamamlandı.",Kültür Sanat
599,Oyuncu Yılmaz Gruda hayatını kaybetti,"Bir süredir sağlık sorunları yaşayan tiyatro, sinema ve dizi oyuncusu, şair, oyun yazarı ve tiyatro yönetmeni Yılmaz Gruda, 93 yaşında hayatını kaybetti.",Kültür Sanat
600,Türkiye'de geçen yıl 69 bin 211 kitap yayımlandı,"Yayıncılar tarafından 2022 yılında 69 bin 211 kitap yayımlandı. Satılan kitap bandrolü sayısı ise geçen yıl bir önceki yıla göre yüzde 13,3 azalarak 380 milyon 269 bin 402 oldu.",Kültür Sanat
601,"Uşak'taki Sebaste Antik Kenti'nde ""tahıl ambarı"" gün yüzüne çıktı","Roma'nın ilk imparatoru Augustus tarafından kurulan Uşak'taki Sebaste Antik Kenti'nde devam eden kazı çalışmalarında, dönemin piskoposluk merkezine ait tahıl ambarı ortaya çıkarıldı.",Kültür Sanat
602,Tekirdağ'da 23 sikke ele geçirildi,"Tekirdağ'ın Ergene ilçesinde tarihi eser niteliğinde olduğu değerlendirilen 23 sikke ele geçirildi, bir kişi gözaltına alındı.",Kültür Sanat
603,Malazgirt'te bu yıl 'Selçuklu Karargahı' olarak bilinen bölgede kazı yapılacak,"Anadolu'nun kapılarını açan Malazgirt Savaşı'nın gerçekleştiği alanın tespit edilmesi için başlatılan kazı çalışmalarının 2023 yılı ikinci etabı, Selçuklu Karargahı olarak bilinen bölgede yapılacak.",Kültür Sanat
604,Milli Saraylar'dan yaz dönemine özel saat düzenlemesi,"Milli Saraylar Başkanlığı, yaz dönemi boyunca bazı tarihi yapıların ziyaret saatlerinde değişikliğe gitti.",Kültür Sanat
605,"Ziyaretçi yoğunluğu yaşayan Gök Medrese, eğitime de kapılarını açıyor","Sivas'ta ismini üzerinde bulunan mavi çinilerden alan 752 yıllık Gök Medrese müze olarak hizmete girerken, üniversitelilere de ders mekanı olacak.",Kültür Sanat
606,Bu hafta 9 film vizyona giriyor,"Türkiye'deki sinema salonlarında bu hafta komediden drama, bilim kurgudan animasyon ve korkuya 9 film izleyicilerle buluşacak.",Kültür Sanat
607,Baha Boduroğlu hayatını kaybetti,Kalp yetmezliği sebebiyle tedavi gören şarkıcı ve besteci Baha Boduroğlu hayatını kaybetti.,Kültür Sanat
608,WhatsApp çöktü mü?,Mesajlaşma uygulaması WhatsApp'a dünya genelinde erişim sorunu yaşandı.,Kültür Sanat
609,TRT 12 PUNTO devam ediyor,TRT tarafından bu yıl 5’incisi düzenlenen Türkiye'nin en büyük senaryo geliştirme ve ortak yapım platformu ‘TRT 12 Punto' devam ediyor. 16 Temmuz'da başlayan etkinlik 3'üncü gününde de sinema dünyasının önemli isimlerini ağırladı. TRT 12 Punto'ya özel masterclass veren Doha Film Enstitüsü CEO’su Fatma Alremaihi TRT Haber'e konuştu.,Kültür Sanat
610,Azerbaycan ve Türkiye’nin ortak sesi: Arzu Kurbani,"Arzu Kurbani, mahnıları kanatlandıran bir soprano, tar virtüözü, Azerbaycan Milli Kahramanın Kaçak Nebi’nin torunu ve sanatçılarla dolu bir ailenin de üyesi. Kurbani, “Sanat ömür boyu devam eden bir şey. Sanattan ayrılınmaz. Hele ki bizim Türk milleti, yaşanmıyaşanmışlıkları hep sanata dökmüş"" diyor. O adeta iki ülkenin ortak sesi.",Kültür Sanat
611,Yer altından notlar: Ankara Kalesi'nin altında 'gizli' sığınak,Ankara Kalesi'nin altında bir savaş sığınağı olduğunu duymuş muydunuz? Bu sığınak İkinci Dünya Savaşı'na hazırlık amacıyla Almanlar tarafından inşa edildi. Kale'nin altındaki bu ikinci bir şehri gelin beraber gezelim.,Kültür Sanat
612,Eserleri çağları aşan büyük mimar: Mimar Sinan,"Osmanlı İmparatorluğunun şehirlerinde inşa ettiği eserlerinin estetiği, üslubu ve fonksiyonuyla mimarlık tarihinin zirvesinde yer alan Mimar Sinan, yüzyıllar geçse de hayranlık uyandırmaya devam ediyor.",Kültür Sanat
613,60. Antalya Altın Portakal Film Festivali'ne müracaatlar başladı,"7-14 Ekim tarihleri arasında düzenlenecek 60. Antalya Altın Portakal Film Festivali'nin Ulusal Uzun Metraj, Ulusal Kısa Metraj ve Ulusal Belgesel Film Yarışmaları ile Edebiyat Uyarlaması Uzun Metraj Senaryo Yarışması için müracaatlar başladı.",Kültür Sanat
614,"""12 Punto 2023"" başladı","TRT tarafından 5’incisi düzenlenen Türkiye'nin en büyük senaryo geliştirme ve ortak yapım platformu '12 Punto', kültür sanat camiasının önemli gazetecilerinin katıldığı basın toplantısı ile başladı. Bir hafta sürecek proje kapsamında 22 ülkeden katılımcılar senaryolarıyla yarışacak, projelerini geliştirecek. ""12 Punto"" 23 Temmuz'da final yapacak.",Kültür Sanat
615,Gazze'de Roma dönemine ait yeni bir kurşun lahit bulundu,İsrail ablukası altındaki Gazze Şeridi'nde Roma dönemine ait mezarların bulunduğu arkeolojik alandaki kazılarda yeni bir kurşun lahit bulundu.,Kültür Sanat
616,Beyoğlu'nda sanat galerisinde yangın,Beyoğlu'nda bulunan 2 katlı sanat galerisinde yangın çıktı. İtfaiye ekiplerinin kısa sürede müdahale ettiği yangında galerideki birçok eser zarar gördü.,Kültür Sanat
617,Müzekart fiyatları bu yıl da sabit tutuldu,"Müze ve ören yerine sınırsız ziyaret olanağı sağlayan Müzekart’ın fiyatı bu yıl da 60 lirada sabit tutuldu. Ayrıca 18-25 yaş arasındaki tüm gençlere ücretsiz ""Müzekart GNS"" verilecek.",Kültür Sanat
618,Sanatçı Tanju Tuncel hayatını kaybetti,Tiyatro ve sinema sanatçısı Tanju Tuncel 83 yaşında hayatını kaybetti.,Kültür Sanat
619,"Milli Sarayları 3,8 milyon kişi ziyaret etti","Milli Saraylar Başkanlığına bağlı saray, köşk ve kasırları ziyaret eden yerli ve yabancı turist sayısı yılın ilk 6 ayında yüzde 18 artarak 3 milyon 800 bini aştı.",Kültür Sanat
620,Sanatçı Tanıtma Kartı için internet üzerinden başvuru yapılabilecek,"Kültür ve Turizm Bakanlığı, ""Sanatçı Tanıtma Kartı"" için elektronik ortamdan başvuru yapılabileceğini açıkladı.",Kültür Sanat
621,İtalya'ya kaçırılan 1800 yıllık Zeugma Mezar Steli Türkiye'ye iade edildi,"Bir tarihi eser daha ait olduğu topraklara kavuştu. 33 yıl önce Gaziantep'ten İtalya'ya kaçırılan Zeugma Mezar Steli ana vatanına döndü. Zeugma Mozaik Müzesi'nde konuşan Kültür ve Turizm Bakanı Mehmet Nuri Ersoy, ""Her eser kendi vatanında anlamlı"" dedi.",Kültür Sanat
622,Antalya'da 142 yıllık Lami Bey Camii restore edildi,"Antalya'nın Kaş ilçesinde 1881'de yapılan, Osmanlı ve Selçuklu mimarisinin özelliklerini sergileyen Lami Bey Camii'nin restorasyonu tamamlandı.",Kültür Sanat
623,18-25 yaş arasındaki tüm gençlere ücretsiz Müzekart verilecek,"Gençlik ve Spor Bakanı Osman Aşkın Bak, 18-25 yaş arasındaki tüm gençlere ücretsiz ""Müzekart GNS"" verileceğini açıkladı.",Kültür Sanat
624,Zeugma kökenli mezar steli Türkiye'ye iade edildi,"Kültür ve Turizm Bakanı Mehmet Nuri Ersoy, farklı ülkelerden son 20 yılda 12 bin 16 eserin iadesini sağladıklarını söyledi.",Kültür Sanat
625,Müzik endüstrisi 2023'te rekor kırdı: Sadece üç ayda 1 trilyon dinleme,"Luminate'in 2023 Yıl Ortası Raporuna göre, küresel müzik endüstrisi sadece üç ayda 1 trilyon dinlemeyi aştı. Bu başarı ile bir önceki yılın, bir takvim yılındaki en yüksek hız rekoru bir ay aşılmış oldu.",Kültür Sanat
626,Özkan Uğur bugün son yolculuğuna uğurlanacak,"MFÖ grubunun üyelerinden usta sanatçı Özkan Uğur, İstanbul'da tedavi gördüğü hastanede hayatını kaybetti. Özkan Uğur için bugün Atatürk Kültür Merkezi'nde tören düzenlenecek. Uğur'un cenazesi, Taksim Camii'nde kılınacak namazın ardından Karacaahmet Mezarlığı'na defnedilecek.",Kültür Sanat
627,Devlet Tiyatroları sanatçısı Olcay Poyraz vefat etti,"Devlet Tiyatroları (DT), sanatçı Olcay Poyraz'ın hayatını kaybettiğini duyurdu.",Kültür Sanat
628,Özkan Uğur salı günü son yolculuğuna uğurlanacak,"İstanbul'da 69 yaşında vefat eden MFÖ grubunun üyelerinden sanatçı Özkan Uğur'un cenazesi, 11 Temmuz'da defnedilecek.",Kültür Sanat
629,Sanatçı Özkan Uğur için taziye mesajları,Türk müziğinin ve sinemasının sevilen ismi Özkan Uğur hayatını kaybetti. Uğur'un vefatının ardından siyasiler taziye mesajları yayımladı.,Kültür Sanat
630,Bakan Ersoy'dan Özkan Uğur için başsağlığı mesajı,"Kültür ve Turizm Bakanı Mehmet Nuri Ersoy, 69 yaşında hayatını kaybeden sanatçı Özkan Uğur'a Allah'tan rahmet, ailesine ve sevenlerine başsağlığı diledi.",Kültür Sanat
631,"Ne güzel şeysin sen, hep yaşın 19: Özkan Uğur",Mazhar Fuat Özkan (MFÖ) üçlüsünden Özkan Uğur hayatını kaybetti. Uzun süredir lenf kanseri ile mücadele eden Uğur'un başarılarla dolu hikayesini sizler için derledik...,Kültür Sanat
632,Batı'ya ilham veren Sivas Divriği Ulu Camii ve Darüşşifası,"Gotik ve barok mimari tarzı her ne kadar Avrupa ile özleşse de bu sanatın ilk örnekleri Batı’dan yıllar önce Sivas’taki Divriği Ulu Cami ve Darüşşifası’nın kapılarında görülüyor. Prof. Dr. Yunus Berkli, Haçlı seferleri ile bu mimarinin Batı’ya taşındığını dile getirdi.",Kültür Sanat
633,Türkiye'de 2023 sonuna kadar 750 arkeolojik kazı ve araştırma yapılacak,Türkiye'de bu sene yapılacak arkeolojik kazı ve araştırmaların sayısı yıl sonuna kadar 750'ye ulaşacak.,Kültür Sanat
634,Saraçhane'deki kazı çalışmasında 3 mezar steli parçası bulundu,"Fatih'teki Saraçhane Arkeoloji Parkı'nda yürütülen kazı çalışmasında, Roma dönemine ait olduğu düşünülen 3 mezar steli parçası gün yüzüne çıkarıldı.",Kültür Sanat
635,Küçüksu Kasrı FPV dron ile görüntülendi,"Anadolu yakasında, Anadolu Hisarı’nın güneyinde Göksü ve Küçüksu derelerinin arasında deniz kıyısında yer alan Küçüksu Kasrı, FPV dron ile görüntülendi.",Kültür Sanat
636,Bu hafta 8 film vizyona girecek,"Sinema salonlarında bu hafta biri yerli, 8 film vizyona gerecek.",Kültür Sanat
637,TRT ortak yapımı 'Kaptan Pengu ve Arkadaşları 3: Buz Mandası Efsanesi' filminin galası gerçekleştirildi,"TRT Çocuk’un sevilen çizgi filmi Kaptan Pengu ve Arkadaşları, üçüncü animasyon filmiyle vizyona girmeye hazırlanıyor. Vizyon öncesi İstanbul Bağlarbaşı Kongre ve Kültür Merkezi’nde gerçekleşen filmin galasına minik izleyiciler yoğun ilgi gösterdi.",Kültür Sanat
638,Muş'ta 20 milyon yıllık deniz canlıları fosili bulundu,Muş'ta 20 milyon yıl öncesine ait olduğu tespit edilen deniz canlılarına ait fosiller bulundu.,Kültür Sanat
639,Pamukkale bu yıl 811 bin 156 ziyaretçiyi ağırladı,Pamukkale'ye ocak-haziran aralığında gelen misafir sayısı 811 bin 156 olarak kayıtlara geçti.,Kültür Sanat
640,Sümela Manastırı bayramda 38 bin 252 ziyaretçiyi ağırladı,"Trabzon'un Maçka ilçesindeki Karadağ'ın Altındere Vadisi'nde 300 metre yükseklikte kayalar oyularak inşa edilen Sümela Manastırı, 9 günlük Kurban Bayramı tatilinde 38 bin 252 ziyaretçiye ev sahipliği yaptı.",Kültür Sanat
641,Arabayla üzerinden geçip halı eskitiyorlar,"Manisa’nın Demirci ilçesinde kadınların binbir zahmetle dokuduğu halılar, eskimiş görünümü kazanması amacıyla yollara seriliyor. Güneşte bekleyen ve üzerinden arabaların geçmesiyle antika görünümüne kavuşan halılar, ihraç edilerek Amerikalıların evlerini süslüyor.",Kültür Sanat
642,Elazığ’da İsot ve Peynirli Ekmek Festivali düzenlendi,"Elazığ'da Yeni ismi Aksaray, eski ismi Yığinki olan mahalle sakinleri her sene düzenledikleri İsot ve Peynirli Ekmek Festivali'nin 8'incisini düzenledi.",Kültür Sanat
643,Bayramda Göbeklitepe'ye ziyaretçi akını,"Şanlıurfa'da 12 bin yıllık geçmişiyle ""tarihin sıfır noktası"" olarak nitelendirilen ve UNESCO Dünya Mirası Listesi'nde yer alan Göbeklitepe, Kurban Bayramı'nda ziyaretçi akınına uğradı.",Kültür Sanat
644,Göksu travertenlerine 200 bin ziyaretçi bekleniyor,"Giresun'un Dereli ilçesinde, turkuaz renkli göletler ve beyaz taşlardan oluşan Göksu travertenlerini haziran-ekim dönemini kapsayan turizm sezonunda 200 bin kişinin ziyaret etmesi bekleniyor.",Kültür Sanat
